product_code,name,category,supplier,selling_price,cost_price,unit,last_updated
8888260000013,Sl Gulamalakka,Kitchen essentials,,4.20,0.00,,
8888260009658,SL Hainanse C Rice Paste,Kitchen essentials,,3.60,0.00,,
8888260012894,SL Chilli Paste,Kitchen essentials,,2.30,0.00,,
8888338001188,AGAR-AGAR POWDER 10G,Kitchen essentials,,1.50,0.00,,
8888338001287,AGAR-AGAR POWDER 10G,Kitchen essentials,,1.50,0.00,,
8888338001683,AGAR-AGAR Orange,Kitchen essentials,,1.50,0.00,,
8888546495007,HB Black Sugar 500g,Kitchen essentials,,2.40,0.00,,
8888546545108,HB Yellow Sugar 250g,Kitchen essentials,,1.50,0.00,,
8888546631009,H B PEPPER 100G,Kitchen essentials,,2.20,0.00,,
8888546661006,H/B WHITE PEPPER 100G,Kitchen essentials,,1.80,0.00,,
8888546731006,HOUSE BRAND BLACK PEPPER 100G,Kitchen essentials,,2.20,0.00,,
8888626004259,Lime Water,Kitchen essentials,,1.20,0.00,,
8888970474715,Rooster Sea Salt,Kitchen essentials,,1.20,0.00,,
8888970696964,POTATO STARCH,Kitchen essentials,,2.50,0.00,,
8888970698906,RM Corn Starch,Kitchen essentials,,1.80,0.00,,
8901242107415,Roasted Vermicelli,Kitchen essentials,,2.60,0.00,,
8901542006227,Glucon-D,Kitchen essentials,,2.30,0.00,,
8901808000068,Custard Powder,Kitchen essentials,,1.80,0.00,,
8904043901350,Tata Salt 1kg,Kitchen essentials,,1.50,0.00,,
8904043904108,Tata Salt Powder,Kitchen essentials,,1.50,0.00,,
8904287001076,BAMBINO VERMICELLI 200G,Kitchen essentials,,1.10,0.00,,
8904287001083,BAMBINO VERMICELLI 400G,Kitchen essentials,,2.30,0.00,,
8904287001137,B vermicelli,Kitchen essentials,,2.00,0.00,,
8906009518503,MUMMY SALT 1 KG,Kitchen essentials,,1.00,0.00,,
8906009518527,Priyam Crystal Salt,Kitchen essentials,,1.30,0.00,,
8906042150050,Anil Roasted vermicelli,Kitchen essentials,,1.50,0.00,,
8991001400284,VH Cocoa Powder,Kitchen essentials,,4.20,0.00,,
8993176610000,Sea Coconut,Kitchen essentials,,1.00,0.00,,
8994877010038,AJI NO MOTO 1kg,Kitchen essentials,,6.90,0.00,,
9300644705332,SWANSON 250ml,Kitchen essentials,,1.90,0.00,,
95501260,AJINOMOTO AJI-SHIO PEPPER 80G,Kitchen essentials,,2.00,0.00,,
95503370,AJINOMOTO 72G,Kitchen essentials,,1.50,0.00,,
9555124000012,SIM BELACAN 500GM,Kitchen essentials,,3.20,0.00,,
9555124000029,BELACAN 250GM,Kitchen essentials,,1.80,0.00,,
9555448100054,BELACAN 120G,Kitchen essentials,,1.30,0.00,,
9555448100139,BELACAN TUMBUK MELAYU,Kitchen essentials,,0.50,0.00,,
9555448109033,BH DRIED BEANCURD 50GM,Kitchen essentials,,2.00,0.00,,
9555448109040,BH DRIED BEANCURD 50GM,Kitchen essentials,,1.20,0.00,,
9555448109231,Fried Onions 90G,Kitchen essentials,,1.90,0.00,,
9556024704857,Knorr Ayam Chicken,Kitchen essentials,,3.40,0.00,,
9556024710612,Knorr C&Mushroom,Kitchen essentials,,3.80,0.00,,
9556024710636,Knorr Chicken,Kitchen essentials,,3.80,0.00,,
9556024710698,Knorr Mushroom,Kitchen essentials,,1.90,0.00,,
9556024710704,Knor chicken,Kitchen essentials,,1.80,0.00,,
9556024710711,Knorr Chicken,Kitchen essentials,,1.90,0.00,,
9556065000956,B B Pepper Powder,Kitchen essentials,,1.30,0.00,,
9556065000963,B White Pepper Powder,Kitchen essentials,,1.40,0.00,,
9556126638463,KNOR HAO CHI 100G,Kitchen essentials,,1.90,0.00,,
9556126667319,Knorr Ayam,Kitchen essentials,,2.40,0.00,,
9556191061883,CAMPBELLS MUSHROOM 300G,Kitchen essentials,,2.60,0.00,,
9556252210304,NASI GORENG PASTE,Kitchen essentials,,1.00,0.00,,
9556252452001,ADABI  CUCUR IKAN BILIS 200G,Kitchen essentials,,2.10,0.00,,
9556252452018,ADABI  CUCUR UDANG 200G,Kitchen essentials,,2.10,0.00,,
9556252452025,ADABI  CUCUR LEMAK MANIS 200G,Kitchen essentials,,2.10,0.00,,
9556252452100,ADABI  CUCUR BAWANG 200G,Kitchen essentials,,2.10,0.00,,
9556252800017,ASAM JAWA,Kitchen essentials,,2.90,0.00,,
9556854000013,Rock Sugar,Kitchen essentials,,1.80,0.00,,
9556854007555,Rock Sugar,Kitchen essentials,,2.00,0.00,,
9556854007579,Honey Rock Sugar,Kitchen essentials,,2.20,0.00,,
RS,H/B ROCK SUGAR 250G,Kitchen essentials,,1.20,0.00,,
080432400388,CHIVAS 375cl,Liquor,,41.00,0.00,,
080432402931,CHIVAS 700cl,Liquor,,59.00,0.00,,
080686000365,JIM BEAM 700cl,Liquor,,47.00,0.00,,
080686000389,JIM BEAM 700cl,Liquor,,47.00,0.00,,
080686001607,JIM BEAM 375ml,Liquor,,26.00,0.00,,
3500610159169,LE ROI Red Wine,Liquor,,19.00,0.00,,
4067700015600,JAGERMEI STER ,Liquor,,45.00,0.00,,
5000267014203,JW Red Label 700cl,Liquor,,49.00,0.00,,
5000267014609,JW RED LABEL 37.5cl,Liquor,,27.30,0.00,,
5000267014807,JW Red Label 375cl,Liquor,,27.30,0.00,,
5000267015200,JW RED LABEL 20cl,Liquor,,14.90,0.00,,
5000267024202,JW Black Label 700cl,Liquor,,62.00,0.00,,
5000267024233,Black Label 700cl,Liquor,,62.00,0.00,,
5000267024608,JW BLACK LABEL 37.5cl,Liquor,,34.50,0.00,,
5000267025209,Black Label 200cl,Liquor,,19.30,0.00,,
5000277000500,DEWARS W LABEL 20cl,Liquor,,14.90,0.00,,
5000277000708,DEWARS W LABEL 37.5cl,Liquor,,27.00,0.00,,
5000277001101,Dewars 700cl,Liquor,,45.00,0.00,,
5000277001156,Dewars w Label 700ml,Liquor,,47.90,0.00,,
5000281021621,SINGLETON,Liquor,,72.00,0.00,,
5000281022482,Captain Morgan 700ml ,Liquor,,48.00,0.00,,
5000289020107,GORDONS,Liquor,,9.00,0.00,,
5000289020305,GORDONS 350ml,Liquor,,25.50,0.00,,
5000289020701,Gordens Dry Gin,Liquor,,44.50,0.00,,
5000289021203,GORDONS DRY GIN,Liquor,,14.50,0.00,,
5000289112208,GORDONS DRY GIN,Liquor,,14.50,0.00,,
5000289925440,Gordons Gin 700cl,Liquor,,44.50,0.00,,
5000299225028,CHIVAS 18YRS,Liquor,,105.00,0.00,,
5000299228685,CHIVAs 200cl,Liquor,,23.50,0.00,,
5010093259006,Teachers 700cl,Liquor,,44.00,0.00,,
5010153872671,Carlsberg 500ml,Liquor,,3.80,0.00,,
5010327105215,Monkey Shoulder,Liquor,,69.00,0.00,,
5010327207117,Grants 375cl,Liquor,,27.00,0.00,,
5010327208107,Grants 200ml,Liquor,,14.50,0.00,,
5010327224107,GRANTS 700cl,Liquor,,49.00,0.00,,
5010327325125,Glenfiddich,Liquor,,118.00,0.00,,
5010677012218,BACARDI,Liquor,,14.50,0.00,,
5010677012232,BACARDI 350ml,Liquor,,24.90,0.00,,
5010677013147,Bacardi Original 700cl,Liquor,,44.50,0.00,,
5010677048071,BACARDI LIMON 700cl,Liquor,,48.00,0.00,,
5010677714006,Bombay Sapphire,Liquor,,57.00,0.00,,
5011007003005,JAMESON,Liquor,,59.00,0.00,,
50196111,Black & White 700cl,Liquor,,45.80,0.00,,
50196135,Black&White 700cl,Liquor,,44.90,0.00,,
50196166,B&W WHISKY 37.5cl,Liquor,,25.50,0.00,,
50196838,B&W  WHISKY 20cl,Liquor,,14.50,0.00,,
5060045586322,JIM BEAM 200cl,Liquor,,14.50,0.00,,
5099873009109,Jack DANIELS,Liquor,,59.00,0.00,,
5099873089798,JACK DANIELS,Liquor,,59.00,0.00,,
5740600020460,Carlsberg 320ml 24s,Liquor,,49.00,0.00,,
5740600020552,CARLSBERG 330ml,Liquor,,2.50,0.00,,
5740600020637,Carlsberg 500ml,Liquor,,3.80,0.00,,
6901672920044,Carlsberg 490ml,Liquor,,3.80,0.00,,
7312040017201,ABS Vodka 200cl,Liquor,,16.90,0.00,,
7312040017591,ABS Vodka 375cl,Liquor,,28.50,0.00,,
7312040017683,ABS Vodka 700cl,Liquor,,49.00,0.00,,
7501035042131,TEQUILA 700cl,Liquor,,52.00,0.00,,
794712358848,B.S Strong Beer,Liquor,,3.50,0.00,,
8801048178018,JINRO Strawberry,Liquor,,9.90,0.00,,
8801048178308,JINRO Plum,Liquor,,9.90,0.00,,
8801048181292,JINRO Peach,Liquor,,9.90,0.00,,
8801048921102,JINRO G Grape,Liquor,,9.90,0.00,,
8801048951000,JINRO Original,Liquor,,10.90,0.00,,
8888017100010,ANCHOR SMOOTH 320ML,Liquor,,2.00,0.00,,
8888017120308,ANCHOR SMOOTH 500ML,Liquor,,3.60,0.00,,
8888017180012,ANCHOR STRONG 500ML,Liquor,,4.20,0.00,,
8888017200017,TIGER BEER 330ML,Liquor,,2.50,0.00,,
8888017206019,Tiger Beer 24s,Liquor,,48.00,0.00,,
8888017211211,Tiger 500ml,Liquor,,4.00,0.00,,
8888017300014,Heineken 320ml,Liquor,,2.80,0.00,,
8888017390015,Heineken 490ml,Liquor,,4.20,0.00,,
8888017400011,ABC STOUT 330ML,Liquor,,3.80,0.00,,
8888017500018,BARONS 330ML,Liquor,,3.90,0.00,,
8888017520016,BARONS 500ML,Liquor,,6.20,0.00,,
8888017520023,Barons 500ml,Liquor,,6.30,0.00,,
8888017600053,GUINNESS 320ML,Liquor,,4.00,0.00,,
8888017620051,Guinness 500ml,Liquor,,6.50,0.00,,
8888017995005,Kingfisher ,Liquor,,4.20,0.00,,
89000557,OM RUM 700ml,Liquor,,40.90,0.00,,
8901131060036,OM Rum 375cl,Liquor,,21.00,0.00,,
8901131170063,OM Rum 750ml,Liquor,,40.90,0.00,,
8901131199613,OM White Rum 375ml,Liquor,,23.00,0.00,,
8901131199620,OM White Rum 180ml,Liquor,,11.50,0.00,,
8901131617216,OM Rum 750ml,Liquor,,41.90,0.00,,
8901131721944,OM Beer,Liquor,,4.20,0.00,,
8901131850026,OM rum 180ml,Liquor,,10.50,0.00,,
8901556122920,MORPHEUS BLK 750ml,Liquor,,44.90,0.00,,
8901556122937,MORPHEUS BLK 375ml,Liquor,,23.00,0.00,,
8901556122944,MORPHEUS BLK 180ml,Liquor,,11.70,0.00,,
8902147000375,MM Green Apple,Liquor,,11.80,0.00,,
8902147000412,MM Orange,Liquor,,11.50,0.00,,
8902147000450,MM Lemon,Liquor,,11.80,0.00,,
8902967100613,Black Dog 180ml,Liquor,,14.90,0.00,,
8902967200115,Signature 700ml,Liquor,,43.50,0.00,,
8902967200122,Signature 375ml,Liquor,,23.90,0.00,,
8902967200245,Royal Challange 750ml,Liquor,,47.50,0.00,,
8902967200252,RC 375cl,Liquor,,23.70,0.00,,
8902967200269,Royal Challanger 200ml,Liquor,,11.90,0.00,,
8902967205813,Signature 180ml,Liquor,,11.80,0.00,,
8902967211357,McDowells Original,Liquor,,22.50,0.00,,
8902967211364,Mc original 180ml,Liquor,,10.50,0.00,,
8902967215355,M Wiskey 180ml,Liquor,,10.50,0.00,,
8902967303861,MrDowlls 750ml,Liquor,,41.00,0.00,,
8902967303878,MrDowlls 375,Liquor,,21.00,0.00,,
8902967303885,MrDowells VSOP,Liquor,,10.50,0.00,,
8902967303892,VSOP Brandy 90ml,Liquor,,6.00,6.00,,
8902967303915,MD No1 Brandy,Liquor,,22.50,0.00,,
8902967303922,MrDowlls,Liquor,,10.90,0.00,,
8902967403332,MrDowells RUM,Liquor,,10.90,0.00,,
8902967403349,OLD CASK,Liquor,,42.00,0.00,,
8904427501206,Old Cask 375ml,Liquor,,21.00,0.00,,
8904427501213,Old Cask 180ml,Liquor,,10.50,0.00,,
8905002079028,Black Label,Liquor,,4.20,0.00,,
8905002080024,Bullet,Liquor,,3.50,0.00,,
8906033091058,1848,Liquor,,41.00,0.00,,
8906033091065,1848 375ml,Liquor,,21.00,0.00,,
8906033091072,1848 180ml,Liquor,,11.80,0.00,,
8907801011520,Morpheus Blue 700cl,Liquor,,49.90,0.00,,
8907801011537,MORPHEUS BL 375ml,Liquor,,25.50,0.00,,
8907801011544,MORPHEUS BL180ml,Liquor,,12.70,0.00,,
8934692100132,CARLSBERG 500ML,Liquor,,3.80,0.00,,
9300727009869,JC Shiraz,Liquor,,9.10,0.00,,
9300727488176,JC Shiraz 750cl,Liquor,,25.90,0.00,,
9300727488190,JC SHIRAZ,Liquor,,25.90,0.00,,
9300727508003,JC MERLOT,Liquor,,25.90,0.00,,
9300727548122,JB Shiraz,Liquor,,8.50,0.00,,
9556057363014,SKOL Strong,Liquor,,4.00,0.00,,
9556057505759,Carlsberg 320ml,Liquor,,2.50,0.00,,
as,Anchor Strong Offer,Liquor,,4.20,4.20,,
C12,CHIVAS 12YRS,Liquor,,59.00,59.00,,
OMR,OM Rum 180ml,Liquor,,10.50,10.50,,
8888026231101,MG Yoghurt,MARIGOLD,,1.70,0.00,,
8888026231118,MG Yoghurt,MARIGOLD,,1.70,0.00,,
8888026231156,MG Yoghurt,MARIGOLD,,1.70,0.00,,
8888026231163,MG Yoghurt,MARIGOLD,,1.70,0.00,,
8888026240035,MG Fresh Milk 2L,MARIGOLD,,6.70,0.00,,
8888026241117,MG Yoghurt,MARIGOLD,,1.65,0.00,,
8888026473037,MG Guava 250ml,MARIGOLD,,1.20,0.00,,
8888026473068,MG Orange 250ml,MARIGOLD,,1.20,0.00,,
8888026520212,HL CHOCOLATE 200ML,MARIGOLD,,1.30,0.00,,
8888026561017,MG PLANT S,MARIGOLD,,3.40,0.00,,
8888026561031,MG Chocolate,MARIGOLD,,3.60,0.00,,
8888026570514,MG Lime 946ml,MARIGOLD,,2.80,0.00,,
8888026570910,MG ORANGE,MARIGOLD,,2.80,0.00,,
8888026571917,MG APPLE,MARIGOLD,,2.80,0.00,,
8888026572914,MG Pink Guava 946ml,MARIGOLD,,2.80,0.00,,
8888026578510,MG CARROT,MARIGOLD,,2.80,0.00,,
8888026579128,MG Powerberries,MARIGOLD,,2.80,0.00,,
8888026579203,MG YUZU,MARIGOLD,,3.50,0.00,,
8888026850807,MG Yoghurt,MARIGOLD,,1.50,0.00,,
8888026850814,MG Yoghurt,MARIGOLD,,1.50,0.00,,
8888026850869,MG Yoghurt,MARIGOLD,,1.50,0.00,,
8888026970000,MG Apple,MARIGOLD,,1.30,0.00,,
8888026970017,MG P Guava,MARIGOLD,,1.30,0.00,,
8888026970024,MG Orange,MARIGOLD,,1.30,0.00,,
8888026970031,MG Mango,MARIGOLD,,1.30,0.00,,
8888026981006,MG Fresh MIlk 1L,MARIGOLD,,3.60,0.00,,
089686010947,INDOMIE MIGORENG 4PCS,Noodles,,2.80,0.00,,
089686171624,IDM Rendang,Noodles,,2.50,0.00,,
089686171686,IDM Hot & Spicy,Noodles,,2.50,0.00,,
089686180626,IDM Original,Noodles,,2.50,0.00,,
089686180640,IDM Fried Noodles,Noodles,,2.50,0.00,,
089686180657,Indomie Cup,Noodles,,1.30,0.00,,
089686182033,IDM Soto Soup Noodles,Noodles,,2.50,0.00,,
4710145211037,Kimchi Ramen,Noodles,,6.20,0.00,,
7622201454548,Spicy Seaweed Spalsh,Noodles,,1.30,0.00,,
8801073140578,Samyang Chicken,Noodles,,8.70,0.00,,
8801073141780,SAMYANG Cheese,Noodles,,9.10,0.00,,
8801073141896,Samyang 2xSpicy,Noodles,,9.10,0.00,,
8801073142312,Samyang Carbonara,Noodles,,9.10,0.00,,
8801073210363,SAMYANG Chicken,Noodles,,3.20,0.00,,
8801073211056,SAMYANG Cheese,Noodles,,3.20,0.00,,
8801073211216,SAMYANG 2x Spicy,Noodles,,3.20,0.00,,
8801073211506,Samyang Carbonara,Noodles,,3.20,0.00,,
8801073212398,Kimchi Ramen,Noodles,,2.10,0.00,,
8888107000268,MYOJO CHICKEN 80G,Noodles,,1.70,0.00,,
8888107000275,MYOJO  SEAFOOD 80G,Noodles,,1.70,0.00,,
8888107000305,MYOJO CHICKEN TANMEN(S) 5X85G,Noodles,,2.60,0.00,,
8888107000329,MYOJO CHK CURRY(S) 5X85G,Noodles,,2.60,0.00,,
8888107000343,MYOJO CHICKEN BEE HOON 5X60G,Noodles,,3.00,0.00,,
8888107000350,MYOJO BIHUN SOTO 5X55G,Noodles,,3.00,0.00,,
8888107000374,MYOJO RAMEN  5X85G,Noodles,,2.60,0.00,,
8888107000381,MYOJO MEE POH DRY(S) 5X85G,Noodles,,2.60,0.00,,
8888107000404,MYOJO VEGETARIAN NOODLE(S) 5X85G,Noodles,,2.60,0.00,,
8888107000411,MYOJO TOMYAM BEE HOON 5X60G,Noodles,,3.00,0.00,,
8888107000428,MYOJO CHICKEN HOR FUN 5X55G,Noodles,,3.00,0.00,,
8888107000466,MYOJO TOMYAM(S) 5X85G,Noodles,,2.60,0.00,,
8888107000480,MYOJO C/ABALONE 80G,Noodles,,1.70,0.00,,
8888107000497,MYOJO CHK CURRY 80G,Noodles,,1.70,0.00,,
8888107000541,MYOJO TOM YAM 80G,Noodles,,1.70,0.00,,
8888107000558,MYOJO MEE SOTO 80G,Noodles,,1.70,0.00,,
8888107002606,MYOJO Char mee,Noodles,,2.20,0.00,,
8888107003146,Mee Poh,Noodles,,2.20,0.00,,
8888107003207,Spicy Hot chicken,Noodles,,3.20,0.00,,
8888260001379,S Poh Chai Mee                                           ,Noodles,,1.90,0.00,,
8888279102029,NISSIN CHICKEN 75G,Noodles,,1.70,0.00,,
8888279102036,NISSIN SEAFOOD 75G,Noodles,,1.70,0.00,,
8888279102067,NISSIN  C/CRAB 75G,Noodles,,1.70,0.00,,
8888279102074,Spicy Seafood,Noodles,,1.70,0.00,,
8888279102081,NISSIN LAKSA 75G,Noodles,,1.70,0.00,,
8888279102098,NISSIN TOM YAM 75G,Noodles,,1.70,0.00,,
8888279103040,TOMYAM BIG,Noodles,,2.50,0.00,,
8888279103064,JAPNESE CHEESE CURRY,Noodles,,2.50,0.00,,
8888279103149,N KOREAN ARMY,Noodles,,1.70,0.00,,
8888279103286,SPICY TONKOTSU,Noodles,,2.50,0.00,,
8888279103385,NISSIN IPPUDO,Noodles,,1.80,0.00,,
8888279103484,Nissin Hot Chicken,Noodles,,3.20,0.00,,
8888279103514,Nissin Hot Carbonara,Noodles,,3.20,0.00,,
8888279300029,NISSIN Chicken,Noodles,,2.10,0.00,,
8888279300173,328 Katong Laksa,Noodles,,2.90,0.00,,
8888279640156,328 Katong Laksa,Noodles,,6.40,0.00,,
8888555111684,CHILLI  BEE HOON 400G,Noodles,,1.90,0.00,,
8901595851218,Chings Veg Hakka Noodles,Noodles,,1.80,0.00,,
8901595853403,Hakka Noodles 560g,Noodles,,4.20,0.00,,
8902979022798,Meera Hair Fall Care,Personal care,,4.60,0.00,,
8902979023122,MEERA SHAMPOO 80ML,Personal care,,1.40,0.00,,
8902979023177,MEERA SEYAKKAI 120G,Personal care,,2.00,0.00,,
8902979029032,Meera Anti Dandruff,Personal care,,2.90,0.00,,
8902979029049,Meera Anti Dandruff,Personal care,,4.80,0.00,,
8904004401158,H KHATTA MEETHA,Indian snacks,,2.40,0.00,,
8994963003623,IDM Spicy Red Curry,Noodles,,2.50,0.00,,
8998866200813,Mie Sedaap,Noodles,,1.50,0.00,,
8998866202404,Mi Sedaap B,Noodles,,1.50,0.00,,
8998866202572,Sedaap Selection,Noodles,,1.20,0.00,,
8998866606196,MI SOTO 75GM 5PKTS,Noodles,,2.80,0.00,,
8998866606202,ME GORENG 5x91G,Noodles,,2.90,0.00,,
9555022301884,MAMEE Chicken 8s,Noodles,,2.70,2.50,,
9555022301891,MAMEE BBQ 8s,Noodles,,2.70,0.00,,
9555050305113,INDOMIE MIGORENG 5X85G,Noodles,,2.80,0.00,,
9556001126450,MAGGI ASAM LAKSA,Noodles,,2.60,0.00,,
9556001126542,MAGGI TOM YAM 5X80G,Noodles,,2.60,0.00,,
9556001126597,Maggi  Kari letup,Noodles,,2.80,0.00,,
9556001128973,MAGGI  CHICKEN ,Noodles,,2.60,0.00,,
9556001129024,MAGGI CURRY 5X80G,Noodles,,2.60,0.00,,
9556001201997,Maggi Chicken,Noodles,,2.60,0.00,,
9556001202031,Maggi Curry,Noodles,,2.60,0.00,,
9556001206497,MAGGI TOM YAM,Noodles,,2.20,0.00,,
9556001221957,MAGGI BIG CURRY 5X111G,Noodles,,3.90,0.00,,
9556001234766,Maggi Spicy Curry,Noodles,,1.80,0.00,,
9556001248145,Maggi Curry Chicken,Noodles,,2.20,0.00,,
9556001255754,Maggi PEDAS GILER,Noodles,,2.80,0.00,,
9556001259127,Maggi PEDAS Giler,Noodles,,4.20,0.00,,
9556001288196,Maggi Curry Kaw,Noodles,,2.20,0.00,,
9556001288233,Maggi Tam Yam Kaw Extra,Noodles,,2.20,0.00,,
9556001609007,MAGGI PORRIDGE CHICKEN 63G,Noodles,,1.50,0.00,,
9556126667326,Knorr Ms Potato Mushroom,Noodles,,2.40,0.00,,
9556126667333,Knorr Ms Potato Cheese,Noodles,,2.20,0.00,,
072632410601,Omam Water,Personal care,,1.00,0.00,,
081364363734,PEI PA KOA Con Pack,Personal care,,9.30,0.00,,
3014230021404,BRUT,Personal Care,,4.20,0.00,,
3014260294243,Gilette Blue ,Personal Care,,4.00,0.00,,
3014260294250,Gillette 6s,Personal Care,,4.20,0.00,,
3014260821852,Oral B 2s,Personal Care,,2.30,0.00,,
309978695103,REVLON Blk,Personal Care,,5.80,0.00,,
309978695202,REVLON Brown Blk,Personal Care,,5.80,0.00,,
309978695301,REVLON D Brown,Personal Care,,5.80,0.00,,
346581440041,Salonpas Jet Spray,Personal Care,,12.40,0.00,,
3574669908092,J Baby Lotion,Personal Care,,4.90,0.00,,
3616303440787,adidas ICE DIVE,Personal Care,,4.10,0.00,,
3616303441302,adidas TF,Personal care,,4.10,0.00,,
4005808319725,NIVEA  Body Milk,Personal Care,,7.20,0.00,,
4005808319794,NIVEA Express Hydration,Personal Care,,7.20,0.00,,
4005808725298,NIVEA Body Milk,Personal Care,,6.80,0.00,,
42182627,Vaseline,Personal Care,,2.40,0.00,,
42204091,NIVEA Soft,Personal Care,,3.90,0.00,,
4710094111105,Dove Lavender,Personal Care,,6.90,0.00,,
4710094111174,Dove Sakura,Personal Care,,6.90,0.00,,
4710094111273,Dove Lavender,Personal Care,,2.80,0.00,,
4710094112355,DOVE Cucumber,Personal Care,,6.90,0.00,,
4792081013906,closeup 120g ,Personal Care,,2.90,0.00,,
4800888113474,Close up,Personal Care,,3.60,0.00,,
4800888142771,Rexona,Personal Care,,2.90,0.00,,
4800888147929,Rexona VB,Personal Care,,2.90,0.00,,
4800888150639,Rexona Shower Clean,Personal Care,,2.90,0.00,,
4800888158499,Rexona Adventure,Personal Care,,2.90,0.00,,
4800888186027,Rexona Xtra Cool,Personal Care,,2.90,0.00,,
4800888191212,Rexona,Personal Care,,2.90,0.00,,
4800888203779,Rexona Rose,Personal Care,,2.90,0.00,,
4800888204530,REXONA,Personal Care,,2.90,0.00,,
4809010740212,RDL Papaya Soap,Personal Care,,2.00,0.00,,
4891338000055,darlie 75G,Personal Care,,1.70,0.00,,
4891338007955,Darlie 120g,Personal Care,,2.60,0.00,,
4891338007962,DARLIE 225G,Personal Care,,3.90,0.00,,
4891338013017,DARLIE 200g,Personal Care,,3.50,0.00,,
4891338020039,DARLIE 100g,Personal Care,,2.00,0.00,,
4891338043526,DARLE 250g,Personal Care,,4.20,0.00,,
4891338047555,DARLIE Twin Pack,Personal Care,,7.90,0.00,,
4892218080754,DOVE White Peach,Personal Care,,6.90,0.00,,
4902430341844,Gillette MACH3,Personal Care,,12.30,0.00,,
4902430393126,VICKS INHALER 0.5ML,Personal Care,,2.20,0.00,,
4902430397483,HS ANTI HAIRFAIL,Personal Care,,5.50,0.00,,
4902430397827,HS SMOOTH & SILKY 330ML,Personal Care,,5.50,0.00,,
4902430399357,P Silky Smooth,Personal Care,,5.30,0.00,,
4902430400619,P Damage Care,Personal Care,,5.20,0.00,,
4902430400671,HS CLEAN & BALANCED 330ML,Personal Care,,5.50,0.00,,
4902430400992,P Hairfall Control,Personal Care,,5.30,0.00,,
4902430401012,P Anti Dandruff,Personal Care,,5.30,0.00,,
4902430408011,HS Apple Fresh,Personal care,,5.50,0.00,,
4902430508377,GILLETTE BLUE 2,Personal Care,,4.20,0.00,,
4902430508865,Gillette Blue II 10s,Personal Care,,5.90,0.00,,
4902430751483,GILLETTE MACH3,Personal Care,,5.10,0.00,,
4902430792851,Venus Daisy3,Personal care,,2.90,0.00,,
4902430862141,Gillette MACH3,Personal Care,,5.90,0.00,,
4902430921831,Gillette Mach3 4pcs,Personal Care,,10.90,0.00,,
4902806584028,GATSBY Spray 45g,Personal care,,4.20,0.00,,
4987072001318,YOKO YOKO LS,Personal care,,6.80,0.00,,
4987072030868,KOOLFEVER CH,Personal care,,5.90,0.00,,
4987072062111,KOOLFEVER 0-2,Personal care,,4.60,0.00,,
4987072810033,AMMELTZ YOKO YOKO 82ML,Personal Care,,6.50,0.00,,
4987072810040,AMMELTZ YOKO YOKO 48ML,Personal Care,,5.90,0.00,,
4987176008756,VICKS Original Menthol,Personal Care,,4.80,0.00,,
4987176009494,Clearblue P Test,Personal care,,10.90,0.00,,
4987176077776,Gillette Mach3,Personal Care,,5.90,0.00,,
4987176102751,VICKS Xtra Strong,Personal Care,,4.80,0.00,,
4987176138668,Gillette MACH3,Personal Care,,5.90,0.00,,
4987176191205,VICKS,Personal Care,,2.90,0.00,,
4987176191359,Vicks Inhaler,Personal Care,,2.60,0.00,,
4987176226808,G MACH3,Personal Care,,5.90,0.00,,
4987176300485,Gillette Mach3,Personal Care,,12.60,0.00,,
4987176600554,VICKS VAPORUB 10GM,Personal Care,,1.50,0.00,,
4987176601285,VICKS VAPORUB 50G,Personal Care,,4.20,0.00,,
4987188521403,SALONPAS 5 PATCHES,Personal Care,,4.90,0.00,,
5000158062139,bonjela,Personal care,,10.90,0.00,,
5000347091766,Aquafresh ,Personal Care,,5.50,0.00,,
5010232955196,DUREX CLOSE FIT 3s,Personal Care,,5.90,0.00,,
5010232955233,DUREX PERFORMA 3PCS,Personal Care,,4.60,0.00,,
5013405653240,SUPER MAX,Personal Care,,0.90,0.00,,
5038483189177,DUREX LOVE 3S,Personal Care,,5.50,0.00,,
5052197037654,KY Jelly 50g,Personal Care,,6.40,0.00,,
5060068526923,Emami,Personal Care,,2.40,0.00,,
5060068526930,EMAMI FAIR AND HANDSOME 50G,Personal Care,,3.60,0.00,,
5060068528552,Fair and Handsome,Personal Care,,3.90,0.00,,
6001085120946,Vaseline 100ml,Personal Care,,2.90,0.00,,
60014399,Vaseline original,Personal Care,,1.80,0.00,,
6151100139511,Vaseline ,Personal Care,,1.60,0.00,,
6902088309416,Dove gentle exfoliating,Personal Care,,6.90,0.00,,
6902088309447,DOVE Moisture 200ml,Personal Care,,2.60,0.00,,
6902088309485,DOVE MOISTURE 1L,Personal Care,,6.90,0.00,,
6908594414026,L SGaurd Slim 22.5cm 20b,Personal care,,4.20,0.00,,
6908594416037,Relax Night 35cm,Personal care,,5.40,0.00,,
6908594417034,Laurier SGaurd,Personal Care,,4.90,0.00,,
6908594419021,L SGaurd 35cm 8b,Personal care,,3.60,0.00,,
6920354814785,Colgate Charcoal,Personal Care,,4.90,0.00,,
6920354815522,Colgate Regular 180g,Personal Care,,2.80,0.00,,
6920354815546,COLGATE 180G,Personal Care,,2.80,0.00,,
6926414502135,Bath Flower,Personal care,,2.20,0.00,,
6934416431469,Cotton Buds,Personal Care,,1.30,0.00,,
6944474704443,Beautex AB Wipes,Personal Care,,2.00,0.00,,
